model,fold,epoch,train_loss,val_loss,train_acc,val_acc
vit_base,0,23,1.3706893781009986,1.426577019448183,0.5056,0.48492
vit_base,0,24,1.356592697756631,1.4288129484166905,0.50576,0.48524
vit_base,0,25,1.3479170628956385,1.4514257555105248,0.5088,0.48144
vit_base,0,26,1.3389111538322604,1.4043708218603719,0.51384,0.4974
vit_base,0,27,1.3297088724009845,1.4069211726285973,0.5164,0.48852
vit_base,0,28,1.3193507529034907,1.4237366075418434,0.52032,0.4916
vit_base,0,29,1.3102960081733004,1.3940488975875232,0.52532,0.49952
vit_base,0,30,1.3028726224996605,1.3924262864249093,0.5262,0.49832
vit_base,1,1,2.213332794150528,2.1028298407184836,0.17128,0.21856
vit_base,1,2,2.0489891980375563,1.9999325536951726,0.22308,0.24936
vit_base,1,3,1.9612850181910457,1.9491332891036053,0.27556,0.28308
vit_base,1,4,1.887794317639604,1.8494893774694325,0.30928,0.33012
vit_base,1,5,1.814772218465805,1.7896586595749369,0.33916,0.3506
vit_base,1,6,1.7680962030984917,1.750264741328298,0.35568,0.37476
vit_base,1,7,1.7149326363388373,1.7204278829146404,0.37504,0.37892
vit_base,1,8,1.670183119725208,1.6733482419228067,0.39388,0.39004
vit_base,1,9,1.6301833877758103,1.6636716984972661,0.40724,0.40016
vit_base,1,10,1.6074721776709264,1.6094028742945925,0.41752,0.4202
vit_base,1,11,1.5785019367325062,1.6119868092390957,0.42824,0.41472
vit_base,1,12,1.5555943439201432,1.5725931768514672,0.4368,0.43284
vit_base,1,13,1.5395312880983159,1.5606628516498877,0.43976,0.43948
vit_base,1,14,1.5205056910612145,1.535108590612606,0.44708,0.44844
vit_base,1,15,1.5071414994950196,1.535716245977246,0.45268,0.4468
vit_base,1,16,1.4901644690912597,1.5393445400559171,0.45868,0.44956
vit_base,1,17,1.4794993789828554,1.5340541874875828,0.46608,0.44512
vit_base,1,18,1.470235949876357,1.5078521121521384,0.46776,0.45732
vit_base,1,19,1.453032562927324,1.492261837331616,0.4726,0.46056
vit_base,1,20,1.4452280791438357,1.4879659511605088,0.47356,0.46272
vit_base,1,21,1.428530788543273,1.4779803199427468,0.48276,0.46664
vit_base,1,22,1.4200975919256404,1.4783020573002952,0.48628,0.46804
vit_base,1,23,1.4129409698807462,1.480203431479785,0.4874,0.46624
vit_base,1,24,1.4041483414416411,1.4661098980173772,0.48996,0.47292
vit_base,1,25,1.3960138766133054,1.4376606290437737,0.4942,0.47944
vit_base,1,26,1.3881584320749556,1.4467778686358004,0.49944,0.4774
vit_base,1,27,1.3783267195127449,1.4349469062016935,0.49996,0.4814
vit_base,1,28,1.3703291002584963,1.4425783023542287,0.50352,0.47896
vit_base,1,29,1.3660782642510472,1.4385258044515337,0.50592,0.4798
vit_base,1,30,1.357218742978816,1.442368700796244,0.51152,0.48324
